UMLS_CUI,Preferred_Term,MS_flag,FAERS_flag,MPRINT_flag
C5222062,Oxbryta,0,1,0
C4740825,Oxervate,0,1,0
C0722364,Oxycontin,0,1,0
C0030054,oxygen,0,1,0
C0030073,oxymorphone,0,1,0
C1602113,Oxynorm,0,1,0
C0988260,olanzapine 10 MG,0,1,0
C0992676,olanzapine 5 MG,0,1,0
C0282270,opipramol hydrochloride,0,1,0
C1245232,calcium acetate Oral Tablet,0,1,0
C0740018,Orelox,0,1,0
C0730726,Palladone,0,1,0
C2745017,palovarotene,0,1,0
C0043603,pamidronate,0,1,0
C3714572,pamidronic acid,0,1,0
C0699141,Panadol,0,1,0
C0030304,pancreatin,0,1,0
C0030310,pancuronium,0,1,0
C1321598,panthenol,0,1,0
C0081876,pantoprazole,0,1,0
C4506596,Panzyga,0,1,0
C0793514,paracetamol 500 MG / metoclopramide (as hydrochloride) 5 MG Oral Tablet,0,1,0
C2726797,ParaGard,0,1,0
C0591953,Paraplatin,0,1,0
C0732574,Pariet,0,1,0
C0070122,paroxetine,0,1,0
C0722497,Paser D/R,0,1,0
C1872203,pasireotide,0,1,0
C0376414,Paxil,0,1,0
C5575086,Paxlovid 150 MG / 100 MG Dose Pack,0,1,0
C1831796,pazopanib,0,1,0
C2702419,peanut allergenic extract,0,1,0
C0722529,PedvaxHIB,0,1,0
C1176430,Pegasys,0,1,0
C1527737,Pegintron,0,1,0
C5243134,Pemazyre,0,1,0
C0210657,pemetrexed,0,1,0
C0030840,penicillin V,0,1,0
C0030840,phenoxymethylpenicillin,0,1,0
C1738854,Pentacel,0,1,0
C0030863,pentamidine,0,1,0
C0678171,Pentasa,0,1,0
C0030883,pentobarbital,0,1,0
C0678119,Pepcid,0,1,0
C1675326,peramivir,0,1,0
C0030969,perazine,0,1,0
C0086787,Percocet,0,1,0
C0031017,Periactin,0,1,0
C0033459,periciazine,0,1,0
C0136123,perindopril,0,1,0
C1725449,perindopril arginine,0,1,0
C3473371,Perjeta,0,1,0
C0700020,Persantine,0,1,0
C1328025,pertuzumab,0,1,0
C3465229,Pertzye,0,1,0
C0031392,phenelzine,0,1,0
C0591971,Phenergan,0,1,0
C0031444,phenprocoumon,0,1,0
C0031448,phentolamine,0,1,0
C0733398,phentolamine mesylate,0,1,0
C0031469,phenylephrine,0,1,0
C4730846,phenylephrine hydrochloride Ophthalmic Solution,0,1,0
C0237417,phenytoin sodium,0,1,0
C0031566,phloroglucinol,0,1,0
C0772067,"phospholipid,beef",0,1,0
C4723300,Pifeltro,0,1,0
C0071097,pioglitazone,0,1,0
C0071098,pipamperone,0,1,0
C0250480,piperacillin / tazobactam,0,1,0
C5140535,Piqray,0,1,0
C0071126,pirarubicin,0,1,0
C0032036,pizotyline,0,1,0
C0032036,pizotifen,0,1,0
C0699177,Plaquenil,0,1,0
C0071214,plasma protein fraction,0,1,0
C3848664,Plegridy,0,1,0
C1110621,Polaramine,0,1,0
C4078806,polatuzumab vedotin,0,1,0
C0032479,polyethylene glycol 4000,0,1,0
C0032535,polymyxin B,0,1,0
C3535787,Pomalyst,0,1,0
C2987417,ponatinib,0,1,0
C0771648,poractant alfa,0,1,0
C0301527,potassium gluconate,0,1,0
C0032838,potassium permanganate,0,1,0
C0138037,dibasic potassium phosphate,0,1,0
C2940579,Pradaxa,0,1,0
C0071808,pralidoxime,0,1,0
C4046859,Praluent,0,1,0
C0074710,pramipexole,0,1,0
C0032910,prazepam,0,1,0
C0032912,prazosin,0,1,0
C0876757,Precedex,0,1,0
C0699633,Pred Forte,0,1,0
C4310440,pretomanid,0,1,0
C0286036,Prevacid,0,1,0
C0876134,Prevnar,0,1,0
C2756364,Prevnar 13,0,1,0
C5550571,Prevnar 20,0,1,0
C4530613,Prevymis,0,1,0
C3883381,Prezcobix,0,1,0
C1721345,Prezista,0,1,0
C1530575,Prialt,0,1,0
C0033124,prilocaine,0,1,0
C0700777,Prilosec,0,1,0
C0733696,Primaxin,0,1,0
C0242395,Primperan,0,1,0
C0701176,Prinivil,0,1,0
C0732248,Priorix,0,1,0
C1871864,Pristiq,0,1,0
C2342400,Privigen,0,1,0
C1739179,ProAir,0,1,0
C0033215,probucol,0,1,0
C0033216,procainamide,0,1,0
C0033218,procaine,0,1,0
C0033223,procarbazine,0,1,0
C0162685,procaterol hydrochloride,0,1,0
C0733467,Procrit,0,1,0
C0033254,procyclidine,0,1,0
C3643643,Procysbi,0,1,0
C0699325,Proglycem,0,1,0
C0678125,Prograf,0,1,0
C0701339,Proleukin,0,1,0
C2917754,Prolia,0,1,0
C2369319,Promacta,0,1,0
C0033405,promethazine,0,1,0
C0033429,propafenone,0,1,0
C0033493,propoxyphene,0,1,0
C0033493,dextropropoxyphene,0,1,0
C0033497,propranolol,0,1,0
C1247721,propranolol Oral Solution,0,1,0
C1656276,ProQuad,0,1,0
C0033603,protamine,0,1,0
C0033602,protamine sulfate (USP),0,1,0
C0772014,prothipendyl hydrochloride,0,1,0
C0033706,prothrombin,0,1,0
C0939455,Protopic,0,1,0
C0699978,Protropin,0,1,0
C0699770,Proventil,0,1,0
C0722882,Provigil,0,1,0
C0162373,Prozac,0,1,0
C0678162,Pulmicort,0,1,0
C0251564,Pulmozyme,0,1,0
C0722911,Purinethol,0,1,0
C3819063,Purixan,0,1,0
C1948530,Pylera,0,1,0
C0034261,pyridostigmine,0,1,0
C0034263,pyridoxal,0,1,0
C3872000,pyridoxal phosphate anhydrous,0,1,0
C0700496,pyridoxine hydrochloride,0,1,0
C0032821,potassium,0,1,0
C0033705,prothionamide,0,1,0
C0033705,protionamide,0,1,0
C4719661,Qbrexza,0,1,0
C5449042,Qelbree,0,1,0
C3497630,Qsymia,0,1,0
C0072828,quazepam,0,1,0
C0699311,Questran,0,1,0
C0123091,quetiapine,0,1,0
C4060048,QuilliChew,0,1,0
C0034414,quinidine,0,1,0
C0034417,quinine,0,1,0
C0731268,Qvar,0,1,0
C3499671,Quillivant,0,1,0
C0378482,rabeprazole,0,1,0
C0205758,racepinephrine,0,1,0
C1871526,raltegravir,0,1,0
C1566537,ranibizumab,0,1,0
C0034665,ranitidine,0,1,0
C0813828,Rapamune,0,1,0
C3872103,Rapivab,0,1,0
C3535796,Ravicti,0,1,0
C1170576,Rebetol,0,1,0
C0752980,Rebif,0,1,0
C4534872,Rebinyn,0,1,0
C5211086,Reblozyl,0,1,0
C0218182,Recombinate,0,1,0
C0140114,Recombivax,0,1,0
C5443211,Regen-Cov,0,1,0
C0034977,Reglan,0,1,0
C1171655,Relpax,0,1,0
C4726677,remdesivir,0,1,0
C0525726,Remeron,0,1,0
C1879680,remestemcel-L,0,1,0
C0723012,Remicade,0,1,0
C0246631,remifentanil,0,1,0
C1101501,Remodulin,0,1,0
C4490037,Renflexis,0,1,0
C1968327,Renvela,0,1,0
C4051252,Repatha,0,1,0
C0593342,Requip,0,1,0
C5401615,retifanlimab,0,1,0
C0073109,retinol acetate,0,1,0
C0699576,Retrovir,0,1,0
C1614029,Revatio,0,1,0
C4731742,Revcovi,0,1,0
C0591842,ReVia,0,1,0
C1135145,Revlimid,0,1,0
C5966309,Revuforj,0,1,0
C4033609,Rexulti,0,1,0
C1258207,Reyataz,0,1,0
C0702053,RhoGAM,0,1,0
C1617586,Rhophylac,0,1,0
C4535723,Rhopressa,0,1,0
C5433068,Riabni,0,1,0
C0699924,Rifadin,0,1,0
C0771754,rifamycin sodium,0,1,0
C1566826,rilpivirine,0,1,0
C5196212,Rinvoq,0,1,0
C0723090,Riopan,0,1,0
C0592071,Risperdal,0,1,0
C1320099,RisperDAL CONSTA 25 MG Injection,0,1,0
C0728759,Ritalin,0,1,0
C0035661,ritodrine,0,1,0
C0732355,Rituxan,0,1,0
C0699317,Rivotril,0,1,0
C0297635,rizatriptan,0,1,0
C0035750,Rocephin,0,1,0
C0209337,rocuronium,0,1,0
C0069632,rocuronium bromide,0,1,0
C0244821,ropinirole,0,1,0
C0073571,ropivacaine,0,1,0
C0965129,rosuvastatin,0,1,0
C1528012,Rotarix,0,1,0
C1528013,RotaTeq,0,1,0
C0723149,Roxicodone,0,1,0
C0035891,roxithromycin,0,1,0
C1621477,Rozerem,0,1,0
C5206900,Rozlytrek,0,1,0
C0035924,rubella virus,0,1,0
C4080638,rurioctocog alfa pegol 1 UNT Injection,0,1,0
C4473867,Rydapt,0,1,0
C5540542,Rylaze,0,1,0
C0592085,Sabril,0,1,0
C0699618,Saizen,0,1,0
C0073992,salmeterol,0,1,0
C2710117,Samsca,0,1,0
C0699604,Sandimmune,0,1,0
C0678117,Sandostatin,0,1,0
C0723209,Sandostatin LAR,0,1,0
C2719329,Saphris,0,1,0
C0286738,saquinavir,0,1,0
C1611934,saxagliptin,0,1,0
C3872102,Saxenda,0,1,0
C1572279,Seasonale 91 Day Pack,0,1,0
C4058710,Seebri,0,1,0
C1435704,Sensipar,0,1,0
C0699883,Sensorcaine,0,1,0
C0939725,Septocaine,0,1,0
C0699596,Septrin,0,1,0
C0036748,Serophene,0,1,0
C0287163,Seroquel,0,1,0
C0074393,sertraline,0,1,0
C1123630,sertraline 50 MG,0,1,0
C0718050,sevelamer,0,1,0
C5399347,Sevenfact,0,1,0
C0074414,sevoflurane,0,1,0
C3529083,Signifor,0,1,0
C4550877,Siklos,0,1,0
C0529793,sildenafil,0,1,0
C2684024,Simponi,0,1,0
C0723325,Simulect,0,1,0
C0074559,Sinemet,0,1,0
C0595724,Singulair,0,1,0
C3530521,Sirturo,0,1,0
C1565750,sitagliptin,0,1,0
C3531219,Skyla,0,1,0
C0142785,sodium acetate,0,1,0
C0142791,sodium alginate,0,1,0
C1533695,potassium arsenite,0,1,0
C0357084,sodium feredetate,0,1,0
C0377349,sodium glycerophosphate,0,1,0
C0142874,sodium lactate,0,1,0
C0037533,sodium nitroprusside,0,1,0
C1165377,"sodium phosphate, monobasic, anhydrous",0,1,0
C0071042,sodium picosulfate,0,1,0
C0071042,picosulfate sodium,0,1,0
C0074774,sodium thiosulfate,0,1,0
C0037567,sodium valproate,0,1,0
C0142988,Solian,0,1,0
C1744173,Soliris,0,1,0
C1515205,Soltamox,0,1,0
C0701088,Solu-Cortef,0,1,0
C0701466,Solu-Medrol,0,1,0
C1251366,calcium acetate Injectable Solution,0,1,0
C0169964,somatropin,0,1,0
C0245665,Somatuline,0,1,0
C1516119,sorafenib,0,1,0
C0037707,sotalol,0,1,0
C5433947,sotrovimab,0,1,0
C5704515,Sotyktu,0,1,0
C3859712,Sotylize,0,1,0
C3700471,Sovaldi,0,1,0
C4301241,Spinraza,0,1,0
C0037962,spiramycin,0,1,0
C0905678,Spiriva,0,1,0
C0699614,Sporanox,0,1,0
C4762645,Spravato,0,1,0
C1723829,Sprycel,0,1,0
C4325296,Stamaril,0,1,0
C2702169,Stelara,0,1,0
C0592139,Stemetil,0,1,0
C0359299,sterile water,0,1,0
C0699189,Stesolid,0,1,0
C0592140,Stilnoct,0,1,0
C3499533,Stivarga,0,1,0
C1176420,Strattera,0,1,0
C4058225,Strensiq,0,1,0
C0038411,Streptococcus pyogenes,0,1,0
C0038425,streptomycin,0,1,0
C3486540,Stribild,0,1,0
C1170625,Suboxone,0,1,0
C0006404,Subutex,0,1,0
C0012792,succinylcholine chloride,0,1,0
C0700727,Sudafed,0,1,0
C0143993,sufentanil,0,1,0
C0162792,sufentanil citrate,0,1,0
C0733851,Sufenta,0,1,0
C2350811,sugammadex sodium,0,1,0
C0038665,sulbactam,0,1,0
C0282355,sulbactam sodium,0,1,0
C0038679,sulfadoxine,0,1,0
C0038803,sulpiride,0,1,0
C0038807,sulthiame,0,1,0
C0038807,sultiame,0,1,0
C0592148,Suprane,0,1,0
C3464860,Surfaxin,0,1,0
C0699934,Survanta,0,1,0
C0674427,Sustiva,0,1,0
C1121854,Symbicort,0,1,0
C4522206,symdeko 100 MG / 150 MG and 150 MG Pack,0,1,0
C4704523,Symtuza,0,1,0
C0144241,Synacthen Depot,0,1,0
C0723567,Synagis,0,1,0
C4050750,Synjardy,0,1,0
C0728762,Synthroid,0,1,0
C0038627,succinylcholine,0,1,0
C0038627,suxamethonium,0,1,0
C1126222,sumatriptan 50 MG,0,1,0
C2962221,TAC,0,1,0
C1871272,TachoSil,0,1,0
C4719419,tacrolimus Granule Product,0,1,0
C1576966,tacrolimus monohydrate,0,1,0
C5705462,Tadliq,0,1,0
C2745274,tafamidis,0,1,0
C3644555,Tafinlar,0,1,0
C0592157,Tagamet,0,1,0
C4058817,Tagrisso,0,1,0
C4723211,Takhzyro,0,1,0
C3273401,taliglucerase alfa,0,1,0
C4224872,Taltz,0,1,0
C0592158,Tambocor,0,1,0
C0876173,Tamiflu,0,1,0
C0039286,tamoxifen,0,1,0
C2001271,tapentadol,0,1,0
C3848854,Targiniq Oral Product,0,1,0
C0678137,Targocid,0,1,0
C1879514,Tasigna,0,1,0
C5558165,Tavneos,0,1,0
C0678133,Taxol,0,1,0
C0699967,Taxotere,0,1,0
C0075870,tazobactam,0,1,0
C4238884,Tecentriq,0,1,0
C3556178,Tecfidera,0,1,0
C0039411,technetium,0,1,0
C0700087,Tegretol,0,1,0
C0145106,teicoplanin,0,1,0
C0876179,Temodar,0,1,0
C1707080,temsirolimus,0,1,0
C0039512,teniposide,0,1,0
C0384228,tenofovir,0,1,0
C0963398,tenofovir disoproxil,0,1,0
C0592168,Tenormin,0,1,0
C5234034,Tepezza,0,1,0
C0039542,terbutaline,0,1,0
C4550163,tezepelumab,0,1,0
C0723668,Thalomid,0,1,0
C0691000,THAM 36 MG/ML in 500 ML Injection,0,1,0
C0304441,theophylline anhydrous,0,1,0
C0600347,theophylline sodium glycinate,0,1,0
C0039844,thiamine mononitrate,0,1,0
C1883309,thioguanine anhydrous,0,1,0
C0039925,thiopental,0,1,0
C0936073,thiopental sodium,0,1,0
C0039871,thiotepa,0,1,0
C0723738,Thrombate III,0,1,0
C0730920,Thymoglobulin,0,1,0
C0707932,Thyrolar 1 (levothyroxine sodium 50 MCG / liothyronine sodium 12.5 MCG) Oral Tablet,0,1,0
C0307852,Tice BCG,0,1,0
C1966660,Tilia Fe 28 Day Pack,0,1,0
C0040219,tilidine,0,1,0
C0663733,tipranavir,0,1,0
C1964481,Tirosint,0,1,0
C3640939,tisagenlecleucel,0,1,0
C0947703,Tisseel,0,1,0
C3542464,Tivicay,0,1,0
C0076748,tixocortol pivalate,0,1,0
C0146011,tizanidine,0,1,0
C0939487,Tnkase,0,1,0
C0723764,Tobi,0,1,0
C0723765,Tobradex,0,1,0
C3556836,tobramycin Inhalation Powder,0,1,0
C1253028,tobramycin Inhalation Solution,0,1,0
C0723768,Tobrex,0,1,0
C2930696,tofacitinib,0,1,0
C0723778,Topamax,0,1,0
C0146224,topotecan,0,1,0
C1951646,Torisel,0,1,0
C3892970,Toujeo,0,1,0
C2370090,Toviaz,0,1,0
C4723018,Tpoxx,0,1,0
C1311070,trabectedin,0,1,0
C1101331,Tracleer,0,1,0
C0592193,Tracrium,0,1,0
C0040610,tramadol,0,1,0
C1584699,tramadol hydrochloride 50 MG Oral Capsule [Tramalgin],0,1,0
C0592195,Trandate,0,1,0
C0699937,Tranxene,0,1,0
C0728747,trastuzumab,0,1,0
C0040805,trazodone,0,1,0
C4522956,Trelegy,0,1,0
C4490527,Tremfya,0,1,0
C0699487,Trental,0,1,0
C0076959,treosulfan,0,1,0
C1144481,treprostinil sodium,0,1,0
C4056537,Tresiba,0,1,0
C0077004,triamcinolone hexacetonide,0,1,0
C1996381,Triesence,0,1,0
C0040979,trifluoperazine,0,1,0
C0077126,triflusal,0,1,0
C0041009,trihexyphenidyl,0,1,0
C0699490,Trilafon,0,1,0
C0876196,Trileptal,0,1,0
C0041023,trimebutine,0,1,0
C0041031,trimeprazine,0,1,0
C0041056,trimipramine,0,1,0
C4087086,Trintellix,0,1,0
C4522713,Triptodur,0,1,0
C1096917,Trisenox,0,1,0
C0724696,trisodium citrate dihydrate,0,1,0
C0724696,sodium citrate dihydrate,0,1,0
C3854898,Triumeq,0,1,0
C0939514,Trizivir,0,1,0
C5244406,Trodelvy,0,1,0
C4689612,Trogarzo,0,1,0
C0771440,tropatepine hydrochloride,0,1,0
C0771211,tropisetron hydrochloride,0,1,0
C3859499,Trumenba,0,1,0
C0592218,Trusopt,0,1,0
C1528494,Truvada,0,1,0
C4741331,Truxima,0,1,0
C0723947,Tubersol,0,1,0
C4519167,tucatinib,0,1,0
C0723950,Tums,0,1,0
C2726882,Twynsta,0,1,0
C0699142,Tylenol,0,1,0
C0724034,Tylenol with Codeine,0,1,0
C1529600,Tysabri,0,1,0
C2718336,Tyvaso,0,1,0
C4735049,Udenyca,0,1,0
C0724047,Ultane,0,1,0
C0594510,Ultiva,0,1,0
C4743408,Ultomiris,0,1,0
C0147814,Unasyn,0,1,0
C3892962,Unituxin,0,1,0
C4074415,Uptravi,0,1,0
C0077857,urapidil,0,1,0
C0724157,Urso,0,1,0
C0592235,Ursofalk,0,1,0
C0939735,Uvadex,0,1,0
C5573974,Vabysmo,0,1,0
C0249458,valacyclovir,0,1,0
C0969586,Valcyte,0,1,0
C0909381,valganciclovir,0,1,0
C0699187,Valium,0,1,0
C0080356,valproate,0,1,0
C0592245,Valtrex,0,1,0
C3651924,Vanahist PD,0,1,0
C0699052,Vancocin,0,1,0
C1641228,Vandazole,0,1,0
C0379473,Vaqta,0,1,0
C1372952,varicella zoster immune globulin (human),0,1,0
C0947706,Varivax,0,1,0
C1254066,Vascardin,0,1,0
C4506397,Vaxelis,0,1,0
C0242531,vecuronium,0,1,0
C5402116,Veklury,0,1,0
C1174739,Velcade,0,1,0
C1174787,Veletri,0,1,0
C4224858,Venclexta,0,1,0
C0529374,Venofer,0,1,0
C1541936,Ventavis,0,1,0
C0033744,Ventolin,0,1,0
C0700191,Vepesid,0,1,0
C0042523,verapamil,0,1,0
C4078709,vericiguat,0,1,0
C0699951,Vermox,0,1,0
C0042553,Versed,0,1,0
C0595126,Vesanoid,0,1,0
C4519728,vestronidase alfa,0,1,0
C0724238,Vexol,0,1,0
C1136812,Vfend,0,1,0
C0663448,Viagra,0,1,0
C0699957,Vibramycin,0,1,0
C2732208,Victoza,0,1,0
C1563756,Vidaza,0,1,0
C0592249,Videx,0,1,0
C1129900,vigabatrin 500 MG,0,1,0
C4695083,Vigadrone,0,1,0
C5920048,Vigafyde,0,1,0
C5873670,Vigpoder,0,1,0
C5578687,Vijoice,0,1,0
C3644419,vilanterol trifenatate,0,1,0
C5399352,Viltepso,0,1,0
C3817377,Vimizim,0,1,0
C2370095,Vimpat,0,1,0
C0042670,vinblastine,0,1,0
C0042671,vinblastine sulfate,0,1,0
C0042679,vincristine,0,1,0
C0042682,vindesine,0,1,0
C0042683,vindesine sulfate,0,1,0
C0078257,vinorelbine,0,1,0
C0377401,vinorelbine tartrate,0,1,0
C0525004,Viracept,0,1,0
C0728726,Viramune,0,1,0
C1101609,Viread,0,1,0
C0733853,Visine,0,1,0
C0936278,Vistaril,0,1,0
C5222059,Vistaseal,0,1,0
C0976013,vit-B1 1.1 MG/ML / vitamin B12 0.0025 MG/ML Oral Solution,0,1,0
C0042845,vitamin B12,0,1,0
C0087162,vitamin B6,0,1,0
C0714252,vit-C 250 MG Chewable Tablet [Sunkist Vitamin C],0,1,0
C3265062,vitamin D3,0,1,0
C0042878,vitamin K,0,1,0
C4741229,Vitrakvi,0,1,0
C1712071,Vivitrol,0,1,0
C5440669,Vocabria,0,1,0
C0699958,Voltaren,0,1,0
C1451362,Voluven,0,1,0
C0795677,"von Willebrand factor, human",0,1,0
C4290698,Vonvendi,0,1,0
C1707272,Voraxaze,0,1,0
C2723822,Votrient,0,1,0
C2746145,Vpriv,0,1,0
C4056542,Vraylar,0,1,0
C5242023,Vyepti,0,1,0
C5816475,Vyjuvek,0,1,0
C5222068,Vyondys 53,0,1,0
C1876807,Vyvanse,0,1,0
C4520103,Vyxeos,0,1,0
C4080009,vonoprazan,0,1,0
C0043031,warfarin,0,1,0
C0282378,warfarin potassium,0,1,0
C5455082,Wegovy,0,1,0
C0085934,Wellbutrin,0,1,0
C2609784,white petrolatum 55 % Topical Ointment,0,1,0
C2726511,Wilate,0,1,0
C0724402,WinRho,0,1,0
C3204573,Xalkori,0,1,0
C0699034,Xanax,0,1,0
C3159309,Xarelto,0,1,0
C3505045,Xeljanz,0,1,0
C1564335,Xenazine,0,1,0
C0732649,Xenical,0,1,0
C5703716,Xenpozyme,0,1,0
C2744602,Xeomin,0,1,0
C2949325,Xgeva,0,1,0
C4734327,Xofluza,0,1,0
C1174773,Xolair,0,1,0
C0876218,Xopenex,0,1,0
C4741318,Xospata,0,1,0
C5188086,Xpovio,0,1,0
C0699094,Xylocaine,0,1,0
C0730666,Xylocard,0,1,0
C0078643,xylometazoline,0,1,0
C2342443,Xyntha,0,1,0
C1170735,Xyrem,0,1,0
C5401684,Xywav,0,1,0
C1311681,Xyzal,0,1,0
C3496799,Xtandi,0,1,0
C1815690,Yaz 28 Day Pack,0,1,0
C5833552,Ycanth,0,1,0
C3154308,Yervoy,0,1,0
C4530304,Yescarta,0,1,0
C0012132,zalcitabine,0,1,0
C0595425,Zanaflex,0,1,0
C0592278,Zantac,0,1,0
C0699966,Zarontin,0,1,0
C1174772,Zavesca,0,1,0
C4473517,Zejula,0,1,0
C3192267,Zelboraf,0,1,0
C0724464,Zemplar,0,1,0
C0591463,Zemuron,0,1,0
C3556183,Zenatane,0,1,0
C2725181,Zenpep,0,1,0
C5243129,Zeposia,0,1,0
C0701312,Zerit,0,1,0
C1170736,Zetia,0,1,0
C0724476,Ziagen,0,1,0
C1248410,zidovudine Oral Capsule,0,1,0
C0043480,Zinacef,0,1,0
C0728750,Zinecard,0,1,0
C0380393,ziprasidone,0,1,0
C0678143,Zithromax,0,1,0
C0206046,Zofran,0,1,0
C5140536,Zolgensma,0,1,0
C1738860,Zolinza,0,1,0
C0284660,Zoloft,0,1,0
C0078839,zolpidem,0,1,0
C0939788,Zometa,0,1,0
C0594405,Zomig,0,1,0
C0876224,Zonegran,0,1,0
C5699574,Zonisade,0,1,0
C0078847,zopiclone,0,1,0
C5699577,Zoryve,0,1,0
C1720919,Zostavax,0,1,0
C0250482,Zosyn,0,1,0
C0698754,Zovirax 0.03 MG/MG Ophthalmic Ointment,0,1,0
C0592290,Zovirax,0,1,0
C5679377,Ztalmy,0,1,0
C3651901,Zubsolv,0,1,0
C0376160,zuclopenthixol,0,1,0
C4765160,Zulresso,0,1,0
C3819074,Zykadia,0,1,0
C0527258,Zyprexa,0,1,0
C0162723,Zyrtec,0,1,0
C0876226,Zyvox,0,1,0
C0281549,Zenapax,0,1,0
C0733882,Zinnat,0,1,0
C0525079,bendamustine,0,1,0
C1171049,buprenorphine 8 MG,0,1,0
C0717726,doxorubicin liposome,0,1,0
C3855232,pneumococcal vaccine 23-polyvalent 0.5 ML Prefilled Syringe,0,1,0
C0728806,Progynova,0,1,0
C4042342,abaloparatide,0,1,0
C0288672,abciximab,0,1,0
C5449009,Abecma,0,1,0
C0281209,Abelcet,0,1,0
C0754011,abiraterone,0,1,0
C0939672,Abreva,0,1,0
C4078312,acalabrutinib,0,1,0
C0000956,acenocoumarol,0,1,0
C0000959,acepromazine,0,1,0
C0304713,acetazolamide sodium,0,1,0
C2699757,aclidinium,0,1,0
C0050631,Actifed,0,1,0
C1962543,Activella 0.5/0.1 28 Day Pack,0,1,0
C1629454,Actoplus Met,0,1,0
C0875954,Actos,0,1,0
C0983009,acyclovir 200 MG,0,1,0
C5211084,Adakveo,0,1,0
C5139849,"ADAMTS13, recombinant",0,1,0
C0050175,adefovir,0,1,0
C0036002,ademetionine,0,1,0
C0718262,Adenoscan,0,1,0
C5140532,Adhansia,0,1,0
C4535340,Admelog,0,1,0
C4083432,Adzenys,0,1,0
C3265689,Aerospan,0,1,0
C1134659,aflibercept,0,1,0
C3834216,Afrezza,0,1,0
C5873678,Agamree,0,1,0
C0754187,Agenerase,0,1,0
C0656369,Aggrastat,0,1,0
C5834483,Akeega,0,1,0
C1949086,Alaway,0,1,0
C4745722,albuterol Inhalation Solution,0,1,0
C0360534,alclometasone,0,1,0
C1589079,Alcortin,0,1,0
C2241626,Alcortin A,0,1,0
C0051122,Aldactazide,0,1,0
C0058133,aldioxa,0,1,0
C4059915,alectinib hydrochloride,0,1,0
C0962603,alefacept,0,1,0
C0718340,Alesse,0,1,0
C0591057,Alexan,0,1,0
C0051150,alfuzosin,0,1,0
C1101816,Alimta,0,1,0
C4522981,Aliqopa,0,1,0
C3538362,Alisma plantago-aquatica subsp. orientale root extract,0,1,0
C0051162,alizapride,0,1,0
C1958126,alogliptin,0,1,0
C0795463,alpha lipoic acid 100 MG Oral Capsule,0,1,0
C0718417,Alphanine SD,0,1,0
C0993202,Alternaria alternata allergenic extract,0,1,0
C5782718,Altuviiio,0,1,0
C4475146,Alunbrig,0,1,0
C5971237,Alyftrek,0,1,0
C4759019,Alyq,0,1,0
C0595112,Amaryl,0,1,0
C1949320,ambrisentan 10 MG,0,1,0
C0002421,ambroxol,0,1,0
C1170049,Amevive,0,1,0
C0702045,Amicar,0,1,0
C0700949,Amikin,0,1,0
C0002586,aminophenazone,0,1,0
C0368663,aminosalicylate,0,1,0
C0030125,aminosalicylic acid,0,1,0
C5446297,amivantamab,0,1,0
C4704669,Amjevita,0,1,0
C1124796,amlodipine 5 MG,0,1,0
C0002615,ammonium chloride,0,1,0
C2697513,ammonium glycyrrhizate,0,1,0
C0002640,amobarbital,0,1,0
C0037479,amobarbital sodium,0,1,0
C2587143,Amoclan,0,1,0
C0002641,amodiaquine,0,1,0
C1124180,amoxicillin 400 MG,0,1,0
C0700524,Amoxil,0,1,0
C0054066,amoxicillin / clavulanate,0,1,0
C0724524,amphetamine aspartate,0,1,0
C5559184,amphetamine 20 MG,0,1,0
C1145701,amphotericin B liposomal,0,1,0
C0700443,ampicillin trihydrate,0,1,0
C0002699,amsacrine,0,1,0
C0051809,anagrelide,0,1,0
C3195386,Anascorp,0,1,0
C3711858,Anavip,0,1,0
C4692011,Andexxa,0,1,0
C0939677,Angiomax,0,1,0
C1142738,anidulafungin,0,1,0
C4519739,anifrolumab,0,1,0
C3709480,Anoro,0,1,0
C0724529,"antihemophilic factor, porcine",0,1,0
C4329353,apalutamide,0,1,0
C1654827,Apidra,0,1,0
C2609728,Aplenzin,0,1,0
C0733534,Aplisol,0,1,0
C1589388,Apokyn,0,1,0
C0048038,apraclonidine,0,1,0
C1253499,apraclonidine Ophthalmic Solution,0,1,0
C0718617,Apra,0,1,0
C1590482,Aprodine with Codeine,0,1,0
C4018709,Aptensio,0,1,0
C3693080,Aptiom,0,1,0
C1587957,Aralast,0,1,0
C1170070,Arestin,0,1,0
C0003779,argipressin,0,1,0
C0527315,Aricept,0,1,0
C4731711,Arikayce,0,1,0
C0878174,Arimidex,0,1,0
C1321664,aripiprazole 5 MG,0,1,0
C0876723,Aromasin,0,1,0
C0003818,arsenic,0,1,0
C0210355,Arthrotec,0,1,0
C1608295,articaine,0,1,0
C2348674,Artiss,0,1,0
C4765805,Asceniv,0,1,0
C4508722,asciminib,0,1,0
C1704094,Asmanex,0,1,0
C0003995,asparagine,0,1,0
C3651894,Astagraf,0,1,0
C0718706,Astelin,0,1,0
C0718709,Asthmanefrin,0,1,0
C3491974,asunaprevir,0,1,0
C5556517,atidarsagene autotemcel,0,1,0
C3864953,Auryxia,0,1,0
C4325360,Austedo,0,1,0
C5704192,Auvelity,0,1,0
C3486187,Auvi-Q,0,1,0
C0875966,Avalide,0,1,0
C0595301,Avapro,0,1,0
C4055417,avelumab,0,1,0
C0052709,avilamycin,0,1,0
C5222067,Avsola,0,1,0
C3892974,Avycaz,0,1,0
C5970759,Avzivi,0,1,0
