cui,rxnorm_tty,rxnorm_name,atc_code,atc_name,L1_code,L1_name,L2_code,L2_name,L3_code,L3_name,L4_code,L4_name,L5_code,L5_name,unique_pub_count,drug,agegroup,freq,rule
C0025942,IN,miconazole,A01AB09,miconazole,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB09,miconazole,141,"Miconazole Nitrate/Petrolatum, White/Zinc Oxide",0-2,253.5,ingredient:miconazole
C0025942,IN,miconazole,A01AB09,miconazole,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB09,miconazole,141,Miconazole,11-17,0.8333333333333334,exact_full
C0025942,IN,miconazole,A01AB09,miconazole,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB09,miconazole,141,Miconazole Nitrate,11-17,41.0,exact_base
C0025942,IN,miconazole,A01AB09,miconazole,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB09,miconazole,141,Miconazole Nitrate;Miconazole Nitrate,11-17,0.8333333333333334,fuzzy_base:100.0
C0025942,IN,miconazole,A01AB09,miconazole,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB09,miconazole,141,"Miconazole Nitrate/Petrolatum, White/Zinc Oxide",11-17,11.6,ingredient:miconazole
C0025942,IN,miconazole,A01AB09,miconazole,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB09,miconazole,141,Miconazole,3-10,0.5,exact_full
C0025942,IN,miconazole,A01AB09,miconazole,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB09,miconazole,141,Miconazole Nitrate,3-10,29.666666666666668,exact_base
C0025942,IN,miconazole,A01AB09,miconazole,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB09,miconazole,141,Miconazole Nitrate;Miconazole Nitrate,3-10,0.0,fuzzy_base:100.0
C0025942,IN,miconazole,A01AB09,miconazole,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB09,miconazole,141,"Miconazole Nitrate/Petrolatum, White/Zinc Oxide",3-10,46.0,ingredient:miconazole
C0026187,IN,minocycline,A01AB23,minocycline,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB23,minocycline,353,Minocycline Hydrochloride,0-2,18.333333333333332,exact_base
C0026187,IN,minocycline,A01AB23,minocycline,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB23,minocycline,353,Minocycline Hydrochloride,11-17,232095.33333333334,exact_base
C0026187,IN,minocycline,A01AB23,minocycline,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB23,minocycline,353,Minocycline Hydrochloride,3-10,724.6666666666666,exact_base
C0027444,IN,natamycin,A01AB10,natamycin,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB10,natamycin,44,Natamycin,0-2,0.8,exact_full
C0027444,IN,natamycin,A01AB10,natamycin,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB10,natamycin,44,Natamycin,11-17,8.6,exact_full
C0027444,IN,natamycin,A01AB10,natamycin,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB10,natamycin,44,Natamycin,3-10,3.2,exact_full
C0027603,IN,neomycin,A01AB08,neomycin,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB08,neomycin,246,Bacitracin Zinc/Neomycin/Polymyxin B Sulfate,0-2,33.55555555555556,ingredient:neomycin
C0027603,IN,neomycin,A01AB08,neomycin,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB08,neomycin,246,Dexamethasone/Neomycin Sulfate/Polymyxin B Sulfate,0-2,823.8,ingredient:neomycin
C0027603,IN,neomycin,A01AB08,neomycin,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB08,neomycin,246,Fluocinolone Acetonide/Neomycin Sulfate,0-2,12.538461538461538,ingredient:neomycin
C0027603,IN,neomycin,A01AB08,neomycin,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB08,neomycin,246,Gramicidin/Neomycin Sulfate/Polymyxin B Sulfate,0-2,63.2,ingredient:neomycin
C0027603,IN,neomycin,A01AB08,neomycin,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB08,neomycin,246,Neomycin Sulfate,0-2,5.222222222222222,exact_base
C0027603,IN,neomycin,A01AB08,neomycin,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB08,neomycin,246,"Neomycin Sulfate, Micronized",0-2,0.0,exact_base
C0027603,IN,neomycin,A01AB08,neomycin,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB08,neomycin,246,Neomycin Sulfate/Polymyxin B Sulfate,0-2,2.0714285714285716,ingredient:neomycin
C0027603,IN,neomycin,A01AB08,neomycin,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB08,neomycin,246,Bacitracin Zinc/Neomycin/Polymyxin B Sulfate,11-17,28.833333333333332,ingredient:neomycin
C0027603,IN,neomycin,A01AB08,neomycin,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB08,neomycin,246,Dexamethasone/Neomycin Sulfate/Polymyxin B Sulfate,11-17,1882.72,ingredient:neomycin
C0027603,IN,neomycin,A01AB08,neomycin,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB08,neomycin,246,Fluocinolone Acetonide/Neomycin Sulfate,11-17,65.0,ingredient:neomycin
C0027603,IN,neomycin,A01AB08,neomycin,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB08,neomycin,246,Gramicidin/Neomycin Sulfate/Polymyxin B Sulfate,11-17,36.53333333333333,ingredient:neomycin
C0027603,IN,neomycin,A01AB08,neomycin,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB08,neomycin,246,Neomycin Sulfate,11-17,68.33333333333333,exact_base
C0027603,IN,neomycin,A01AB08,neomycin,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB08,neomycin,246,"Neomycin Sulfate, Micronized",11-17,0.1111111111111111,exact_base
C0027603,IN,neomycin,A01AB08,neomycin,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB08,neomycin,246,Neomycin Sulfate/Polymyxin B Sulfate,11-17,24.857142857142858,ingredient:neomycin
C0027603,IN,neomycin,A01AB08,neomycin,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB08,neomycin,246,Bacitracin Zinc/Neomycin/Polymyxin B Sulfate,3-10,47.333333333333336,ingredient:neomycin
C0027603,IN,neomycin,A01AB08,neomycin,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB08,neomycin,246,Dexamethasone/Neomycin Sulfate/Polymyxin B Sulfate,3-10,1922.68,ingredient:neomycin
C0027603,IN,neomycin,A01AB08,neomycin,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB08,neomycin,246,Fluocinolone Acetonide/Neomycin Sulfate,3-10,50.07692307692308,ingredient:neomycin
C0027603,IN,neomycin,A01AB08,neomycin,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB08,neomycin,246,Gramicidin/Neomycin Sulfate/Polymyxin B Sulfate,3-10,78.86666666666666,ingredient:neomycin
C0027603,IN,neomycin,A01AB08,neomycin,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB08,neomycin,246,Neomycin Sulfate,3-10,26.666666666666668,exact_base
C0027603,IN,neomycin,A01AB08,neomycin,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB08,neomycin,246,"Neomycin Sulfate, Micronized",3-10,0.0,exact_base
C0027603,IN,neomycin,A01AB08,neomycin,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB08,neomycin,246,Neomycin Sulfate/Polymyxin B Sulfate,3-10,20.785714285714285,ingredient:neomycin
C0000665,IN,oxyquinoline,A01AB07,oxyquinoline,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB07,oxyquinoline,55,Acetic Acid Glacial/Oxyquinoline Sulfate,0-2,0.0,ingredient:oxyquinoline
C0000665,IN,oxyquinoline,A01AB07,oxyquinoline,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB07,oxyquinoline,55,Acetic Acid Glacial/Oxyquinoline Sulfate,11-17,4.5,ingredient:oxyquinoline
C0000665,IN,oxyquinoline,A01AB07,oxyquinoline,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB07,oxyquinoline,55,Acetic Acid Glacial/Oxyquinoline Sulfate,3-10,0.25,ingredient:oxyquinoline
C0039644,IN,tetracycline,A01AB13,tetracycline,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB13,tetracycline,1280,Tetracycline Hydrochloride,0-2,1.6666666666666667,exact_base
C0039644,IN,tetracycline,A01AB13,tetracycline,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB13,tetracycline,1280,Tetracycline Hydrochloride,11-17,752.3333333333334,exact_base
C0039644,IN,tetracycline,A01AB13,tetracycline,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB13,tetracycline,1280,Tetracycline Hydrochloride,3-10,26.166666666666668,exact_base
C0011777,IN,dexamethasone,A01AC02,dexamethasone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC02,dexamethasone,4322,Ciprofloxacin Hydrochloride/Dexamethasone,0-2,11653.4,ingredient:dexamethasone
C0011777,IN,dexamethasone,A01AC02,dexamethasone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC02,dexamethasone,4322,Dexamethasone,0-2,5734.363636363636,exact_full
C0011777,IN,dexamethasone,A01AC02,dexamethasone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC02,dexamethasone,4322,"Dexamethasone Acetate, Micronized",0-2,0.0,exact_base
C0011777,IN,dexamethasone,A01AC02,dexamethasone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC02,dexamethasone,4322,Dexamethasone Sodium Phosphate,0-2,430.27272727272725,exact_base
C0011777,IN,dexamethasone,A01AC02,dexamethasone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC02,dexamethasone,4322,Dexamethasone Sodium Phosphate/Sodium Chloride,0-2,0.0,exact_base
C0011777,IN,dexamethasone,A01AC02,dexamethasone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC02,dexamethasone,4322,"Dexamethasone, Micronized",0-2,0.36363636363636365,exact_base
C0011777,IN,dexamethasone,A01AC02,dexamethasone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC02,dexamethasone,4322,Dexamethasone/Neomycin Sulfate/Polymyxin B Sulfate,0-2,823.8,ingredient:dexamethasone
C0011777,IN,dexamethasone,A01AC02,dexamethasone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC02,dexamethasone,4322,Dexamethasone/Tobramycin,0-2,882.9230769230769,ingredient:dexamethasone
C0011777,IN,dexamethasone,A01AC02,dexamethasone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC02,dexamethasone,4322,Ciprofloxacin Hydrochloride/Dexamethasone,11-17,11523.333333333334,ingredient:dexamethasone
C0011777,IN,dexamethasone,A01AC02,dexamethasone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC02,dexamethasone,4322,Dexamethasone,11-17,7641.727272727273,exact_full
C0011777,IN,dexamethasone,A01AC02,dexamethasone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC02,dexamethasone,4322,"Dexamethasone Acetate, Micronized",11-17,0.0,exact_base
C0011777,IN,dexamethasone,A01AC02,dexamethasone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC02,dexamethasone,4322,Dexamethasone Sodium Phosphate,11-17,334.8181818181818,exact_base
C0011777,IN,dexamethasone,A01AC02,dexamethasone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC02,dexamethasone,4322,Dexamethasone Sodium Phosphate/Sodium Chloride,11-17,0.09090909090909091,exact_base
C0011777,IN,dexamethasone,A01AC02,dexamethasone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC02,dexamethasone,4322,"Dexamethasone, Micronized",11-17,0.36363636363636365,exact_base
C0011777,IN,dexamethasone,A01AC02,dexamethasone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC02,dexamethasone,4322,Dexamethasone/Neomycin Sulfate/Polymyxin B Sulfate,11-17,1882.72,ingredient:dexamethasone
C0011777,IN,dexamethasone,A01AC02,dexamethasone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC02,dexamethasone,4322,Dexamethasone/Tobramycin,11-17,3004.230769230769,ingredient:dexamethasone
C0011777,IN,dexamethasone,A01AC02,dexamethasone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC02,dexamethasone,4322,Ciprofloxacin Hydrochloride/Dexamethasone,3-10,19924.2,ingredient:dexamethasone
C0011777,IN,dexamethasone,A01AC02,dexamethasone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC02,dexamethasone,4322,Dexamethasone,3-10,11367.0,exact_full
C0011777,IN,dexamethasone,A01AC02,dexamethasone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC02,dexamethasone,4322,"Dexamethasone Acetate, Micronized",3-10,0.18181818181818182,exact_base
C0011777,IN,dexamethasone,A01AC02,dexamethasone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC02,dexamethasone,4322,Dexamethasone Sodium Phosphate,3-10,447.8181818181818,exact_base
C0011777,IN,dexamethasone,A01AC02,dexamethasone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC02,dexamethasone,4322,Dexamethasone Sodium Phosphate/Sodium Chloride,3-10,0.0,exact_base
C0011777,IN,dexamethasone,A01AC02,dexamethasone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC02,dexamethasone,4322,"Dexamethasone, Micronized",3-10,0.09090909090909091,exact_base
C0011777,IN,dexamethasone,A01AC02,dexamethasone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC02,dexamethasone,4322,Dexamethasone/Neomycin Sulfate/Polymyxin B Sulfate,3-10,1922.68,ingredient:dexamethasone
C0011777,IN,dexamethasone,A01AC02,dexamethasone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC02,dexamethasone,4322,Dexamethasone/Tobramycin,3-10,2401.846153846154,ingredient:dexamethasone
C0020268,IN,hydrocortisone,A01AC03,hydrocortisone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC03,hydrocortisone,8898,Acetic Acid/Hydrocortisone,0-2,18.181818181818183,ingredient:hydrocortisone
C0020268,IN,hydrocortisone,A01AC03,hydrocortisone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC03,hydrocortisone,8898,Acyclovir/Hydrocortisone,0-2,0.16666666666666666,ingredient:hydrocortisone
C0020268,IN,hydrocortisone,A01AC03,hydrocortisone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC03,hydrocortisone,8898,Aloe/Hydrocortisone Acetate/Iodoquinol,0-2,1.7,ingredient:hydrocortisone
C0020268,IN,hydrocortisone,A01AC03,hydrocortisone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC03,hydrocortisone,8898,Benzoyl Peroxide/Hydrocortisone,0-2,0.0,ingredient:hydrocortisone
C0020268,IN,hydrocortisone,A01AC03,hydrocortisone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC03,hydrocortisone,8898,Ciprofloxacin Hydrochloride/Hydrocortisone,0-2,47.46153846153846,ingredient:hydrocortisone
C0020268,IN,hydrocortisone,A01AC03,hydrocortisone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC03,hydrocortisone,8898,Clioquinol/Hydrocortisone,0-2,2.142857142857143,ingredient:hydrocortisone
C0020268,IN,hydrocortisone,A01AC03,hydrocortisone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC03,hydrocortisone,8898,Hydrocortisone,0-2,33243.555555555555,exact_full
C0020268,IN,hydrocortisone,A01AC03,hydrocortisone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC03,hydrocortisone,8898,Hydrocortisone Acetate,0-2,5.555555555555555,exact_base
C0020268,IN,hydrocortisone,A01AC03,hydrocortisone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC03,hydrocortisone,8898,"Hydrocortisone Acetate, Micronized",0-2,0.0,exact_base
C0020268,IN,hydrocortisone,A01AC03,hydrocortisone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC03,hydrocortisone,8898,Hydrocortisone Acetate/Iodoquinol,0-2,2.8,ingredient:hydrocortisone
