cui,rxnorm_tty,rxnorm_name,drug_display,agegroup,freq,unique_pub_count,atc_code,atc_name,L1_code,L1_name,L2_code,L2_name,L3_code,L3_name,L4_code,L4_name,L5_code,L5_name
C0026187,IN,minocycline,Minocycline,0-2,18.333333333333332,353,A01AB23,minocycline,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB23,minocycline
C0026187,IN,minocycline,Minocycline,11-17,232095.33333333337,353,A01AB23,minocycline,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB23,minocycline
C0026187,IN,minocycline,Minocycline,3-10,724.6666666666666,353,A01AB23,minocycline,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB23,minocycline
C0027444,IN,natamycin,Natamycin,0-2,0.8,44,A01AB10,natamycin,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB10,natamycin
C0027444,IN,natamycin,Natamycin,11-17,8.6,44,A01AB10,natamycin,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB10,natamycin
C0027444,IN,natamycin,Natamycin,3-10,3.2,44,A01AB10,natamycin,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB10,natamycin
C0027603,IN,neomycin,Neomycin,0-2,33.55555555555556,246,A01AB08,neomycin,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB08,neomycin
C0027603,IN,neomycin,Neomycin,0-2,823.8,246,A01AB08,neomycin,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB08,neomycin
C0027603,IN,neomycin,Neomycin,0-2,12.538461538461538,246,A01AB08,neomycin,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB08,neomycin
C0027603,IN,neomycin,Neomycin,0-2,63.2,246,A01AB08,neomycin,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB08,neomycin
C0027603,IN,neomycin,Neomycin,0-2,5.222222222222222,246,A01AB08,neomycin,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB08,neomycin
C0027603,IN,neomycin,Neomycin,0-2,0.0,246,A01AB08,neomycin,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB08,neomycin
C0027603,IN,neomycin,Neomycin,0-2,2.0714285714285716,246,A01AB08,neomycin,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB08,neomycin
C0027603,IN,neomycin,Neomycin,11-17,28.833333333333332,246,A01AB08,neomycin,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB08,neomycin
C0027603,IN,neomycin,Neomycin,11-17,1882.72,246,A01AB08,neomycin,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB08,neomycin
C0027603,IN,neomycin,Neomycin,11-17,65.0,246,A01AB08,neomycin,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB08,neomycin
C0027603,IN,neomycin,Neomycin,11-17,36.53333333333333,246,A01AB08,neomycin,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB08,neomycin
C0027603,IN,neomycin,Neomycin,11-17,68.33333333333333,246,A01AB08,neomycin,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB08,neomycin
C0027603,IN,neomycin,Neomycin,11-17,0.1111111111111111,246,A01AB08,neomycin,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB08,neomycin
C0027603,IN,neomycin,Neomycin,11-17,24.857142857142858,246,A01AB08,neomycin,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB08,neomycin
C0027603,IN,neomycin,Neomycin,3-10,47.333333333333336,246,A01AB08,neomycin,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB08,neomycin
C0027603,IN,neomycin,Neomycin,3-10,1922.68,246,A01AB08,neomycin,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB08,neomycin
C0027603,IN,neomycin,Neomycin,3-10,50.07692307692308,246,A01AB08,neomycin,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB08,neomycin
C0027603,IN,neomycin,Neomycin,3-10,78.86666666666666,246,A01AB08,neomycin,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB08,neomycin
C0027603,IN,neomycin,Neomycin,3-10,26.666666666666668,246,A01AB08,neomycin,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB08,neomycin
C0027603,IN,neomycin,Neomycin,3-10,0.0,246,A01AB08,neomycin,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB08,neomycin
C0027603,IN,neomycin,Neomycin,3-10,20.785714285714285,246,A01AB08,neomycin,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB08,neomycin
C0000665,IN,oxyquinoline,Oxyquinoline,0-2,0.0,55,A01AB07,oxyquinoline,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB07,oxyquinoline
C0000665,IN,oxyquinoline,Oxyquinoline,11-17,4.5,55,A01AB07,oxyquinoline,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB07,oxyquinoline
C0000665,IN,oxyquinoline,Oxyquinoline,3-10,0.25,55,A01AB07,oxyquinoline,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB07,oxyquinoline
C0039644,IN,tetracycline,Tetracycline,0-2,1.6666666666666667,1280,A01AB13,tetracycline,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB13,tetracycline
C0039644,IN,tetracycline,Tetracycline,11-17,752.3333333333334,1280,A01AB13,tetracycline,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB13,tetracycline
C0039644,IN,tetracycline,Tetracycline,3-10,26.166666666666668,1280,A01AB13,tetracycline,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AB,Antiinfectives and antiseptics for local oral treatment,A01AB13,tetracycline
C0011777,IN,dexamethasone,Dexamethasone,0-2,11653.4,4322,A01AC02,dexamethasone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC02,dexamethasone
C0011777,IN,dexamethasone,Dexamethasone,0-2,5734.363636363636,4322,A01AC02,dexamethasone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC02,dexamethasone
C0011777,IN,dexamethasone,Dexamethasone,0-2,0.0,4322,A01AC02,dexamethasone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC02,dexamethasone
C0011777,IN,dexamethasone,Dexamethasone,0-2,430.27272727272725,4322,A01AC02,dexamethasone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC02,dexamethasone
C0011777,IN,dexamethasone,Dexamethasone,0-2,0.0,4322,A01AC02,dexamethasone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC02,dexamethasone
C0011777,IN,dexamethasone,Dexamethasone,0-2,0.3636363636363636,4322,A01AC02,dexamethasone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC02,dexamethasone
C0011777,IN,dexamethasone,Dexamethasone,0-2,823.8,4322,A01AC02,dexamethasone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC02,dexamethasone
C0011777,IN,dexamethasone,Dexamethasone,0-2,882.9230769230769,4322,A01AC02,dexamethasone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC02,dexamethasone
C0011777,IN,dexamethasone,Dexamethasone,11-17,11523.333333333334,4322,A01AC02,dexamethasone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC02,dexamethasone
C0011777,IN,dexamethasone,Dexamethasone,11-17,7641.727272727273,4322,A01AC02,dexamethasone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC02,dexamethasone
C0011777,IN,dexamethasone,Dexamethasone,11-17,0.0,4322,A01AC02,dexamethasone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC02,dexamethasone
C0011777,IN,dexamethasone,Dexamethasone,11-17,334.8181818181818,4322,A01AC02,dexamethasone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC02,dexamethasone
C0011777,IN,dexamethasone,Dexamethasone,11-17,0.0909090909090909,4322,A01AC02,dexamethasone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC02,dexamethasone
C0011777,IN,dexamethasone,Dexamethasone,11-17,0.3636363636363636,4322,A01AC02,dexamethasone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC02,dexamethasone
C0011777,IN,dexamethasone,Dexamethasone,11-17,1882.72,4322,A01AC02,dexamethasone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC02,dexamethasone
C0011777,IN,dexamethasone,Dexamethasone,11-17,3004.230769230769,4322,A01AC02,dexamethasone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC02,dexamethasone
C0011777,IN,dexamethasone,Dexamethasone,3-10,19924.2,4322,A01AC02,dexamethasone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC02,dexamethasone
C0011777,IN,dexamethasone,Dexamethasone,3-10,11367.0,4322,A01AC02,dexamethasone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC02,dexamethasone
C0011777,IN,dexamethasone,Dexamethasone,3-10,0.1818181818181818,4322,A01AC02,dexamethasone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC02,dexamethasone
C0011777,IN,dexamethasone,Dexamethasone,3-10,447.8181818181818,4322,A01AC02,dexamethasone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC02,dexamethasone
C0011777,IN,dexamethasone,Dexamethasone,3-10,0.0,4322,A01AC02,dexamethasone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC02,dexamethasone
C0011777,IN,dexamethasone,Dexamethasone,3-10,0.0909090909090909,4322,A01AC02,dexamethasone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC02,dexamethasone
C0011777,IN,dexamethasone,Dexamethasone,3-10,1922.68,4322,A01AC02,dexamethasone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC02,dexamethasone
C0011777,IN,dexamethasone,Dexamethasone,3-10,2401.846153846154,4322,A01AC02,dexamethasone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC02,dexamethasone
C0020268,IN,hydrocortisone,Hydrocortisone,0-2,18.181818181818183,8898,A01AC03,hydrocortisone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC03,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,0-2,0.1666666666666666,8898,A01AC03,hydrocortisone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC03,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,0-2,1.7,8898,A01AC03,hydrocortisone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC03,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,0-2,0.0,8898,A01AC03,hydrocortisone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC03,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,0-2,47.46153846153846,8898,A01AC03,hydrocortisone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC03,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,0-2,2.142857142857143,8898,A01AC03,hydrocortisone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC03,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,0-2,33243.555555555555,8898,A01AC03,hydrocortisone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC03,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,0-2,5.555555555555555,8898,A01AC03,hydrocortisone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC03,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,0-2,0.0,8898,A01AC03,hydrocortisone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC03,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,0-2,2.8,8898,A01AC03,hydrocortisone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC03,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,0-2,0.3125,8898,A01AC03,hydrocortisone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC03,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,0-2,17.272727272727273,8898,A01AC03,hydrocortisone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC03,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,0-2,1.5555555555555556,8898,A01AC03,hydrocortisone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC03,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,0-2,78.22222222222223,8898,A01AC03,hydrocortisone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC03,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,0-2,1304.888888888889,8898,A01AC03,hydrocortisone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC03,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,0-2,3.6666666666666665,8898,A01AC03,hydrocortisone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC03,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,0-2,0.1111111111111111,8898,A01AC03,hydrocortisone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC03,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,0-2,0.2222222222222222,8898,A01AC03,hydrocortisone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC03,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,0-2,8.3,8898,A01AC03,hydrocortisone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC03,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,11-17,245.72727272727272,8898,A01AC03,hydrocortisone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC03,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,11-17,14.583333333333334,8898,A01AC03,hydrocortisone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC03,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,11-17,21.4,8898,A01AC03,hydrocortisone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC03,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,11-17,28.4,8898,A01AC03,hydrocortisone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC03,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,11-17,219.0,8898,A01AC03,hydrocortisone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC03,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,11-17,13.0,8898,A01AC03,hydrocortisone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC03,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,11-17,22526.11111111111,8898,A01AC03,hydrocortisone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC03,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,11-17,241.77777777777777,8898,A01AC03,hydrocortisone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC03,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,11-17,0.1111111111111111,8898,A01AC03,hydrocortisone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC03,hydrocortisone
C0020268,IN,hydrocortisone,Hydrocortisone,11-17,19.8,8898,A01AC03,hydrocortisone,A,ALIMENTARY TRACT AND METABOLISM DRUGS,A01,STOMATOLOGICAL PREPARATIONS,A01A,STOMATOLOGICAL PREPARATIONS,A01AC,Corticosteroids for local oral treatment,A01AC03,hydrocortisone
